Pull Request Number,Title,Author,Created At,Additions,Deletions,Commits,Merged,Weekday,Year and Month,Total Changes
5113,timeman - use divide instead of log10() for optConstant,xoto10,2024-03-13 20:37:45+00:00,1,2,12,False,2,2024-03-01,3
5112,Sudden Death - Improve TM,TierynnB,2024-03-13 20:32:00+00:00,6,0,1,False,2,2024-03-01,6
5111,Give more bonuses to quiet move that caused a fail low.,Vizvezdenec,2024-03-13 16:23:26+00:00,1,1,1,False,2,2024-03-01,2
5107,Remove dev/null from sanitizer action,Disservin,2024-03-12 18:43:54+00:00,3,1,2,False,1,2024-03-01,4
5106,Fix Raspberry Pi Compilation ,Disservin,2024-03-12 17:39:52+00:00,35,23,1,False,1,2024-03-01,58
5104,Parameters Tweak,FauziAkram,2024-03-12 14:15:53+00:00,27,27,5,False,1,2024-03-01,54
5103,Simplify aborting search in TM,FauziAkram,2024-03-11 08:58:41+00:00,1,4,1,False,0,2024-03-01,5
5102,Simplify opponentWorsening condition,gahtan-syarif,2024-03-10 23:34:30+00:00,1,1,1,False,6,2024-03-01,2
5101,VVLTC search tune,XInTheDark,2024-03-10 12:38:31+00:00,43,42,5,False,6,2024-03-01,85
5100,Refactor Network Usage,Disservin,2024-03-10 08:56:55+00:00,948,826,2,False,6,2024-03-01,1774
5098,Assorted cleanups,Disservin,2024-03-09 11:30:07+00:00,26,33,2,False,5,2024-03-01,59
5097,Tune14 prr,FauziAkram,2024-03-08 13:24:14+00:00,31,29,4,False,4,2024-03-01,60
5096,Use VALUE_MATED_IN_MAX_PLY for  `go mate x` in lost positions,robertnurnberg,2024-03-07 21:03:22+00:00,6,5,2,False,3,2024-03-01,11
5095,VLTC time management tune,XInTheDark,2024-03-07 13:24:28+00:00,17,17,1,False,3,2024-03-01,34
5094,Fix `go mate x` in multithreading,peregrineshahin,2024-03-07 09:56:39+00:00,10,6,1,False,3,2024-03-01,16
5093,Introduce double extensions for PV nodes.,Vizvezdenec,2024-03-07 08:59:36+00:00,2,0,1,False,3,2024-03-01,2
5092,Reduce futility_margin if our opponents last move was bad,rn5f107s2,2024-03-07 05:21:56+00:00,9,5,1,False,3,2024-03-01,14
5091,Tune14f pr,FauziAkram,2024-03-06 17:58:25+00:00,31,29,3,False,2,2024-03-01,60
5090,Update default main net to nn-1ceb1ade0001.nnue,linrock,2024-03-05 20:34:11+00:00,1,1,1,False,1,2024-03-01,2
5089,Assorted cleanups,FauziAkram,2024-03-04 13:15:36+00:00,6,6,2,False,0,2024-03-01,12
5088,Simplify extension when ttMove is assumed to fail high over current beta,gahtan-syarif,2024-03-02 20:13:43+00:00,1,1,2,False,5,2024-03-01,2
5087,Fix go mate in multithreading,peregrineshahin,2024-03-02 19:32:20+00:00,4,2,1,False,5,2024-03-01,6
5086,fix go mate x behaviour for mated-in positions,robertnurnberg,2024-03-02 11:06:23+00:00,4,2,1,False,5,2024-03-01,6
5085,OQ161,Okkys13,2024-03-01 21:43:41+00:00,1,0,1,False,4,2024-03-01,1
5084,Dev,bftjoe,2024-03-01 15:56:29+00:00,5,348,10,False,4,2024-03-01,353
5083,Only evaluate the PSQT part of the small net for large evals,mstembera,2024-02-29 22:45:32+00:00,168,138,1,False,3,2024-02-01,306
5082,Simplify away eval - beta >= 0 assert in null move search,XInTheDark,2024-02-29 13:50:37+00:00,0,2,1,False,3,2024-02-01,2
5078,refactor move sorting heuristics on tthit when ttMove is quiet,gahtan-syarif,2024-02-27 12:35:11+00:00,10,13,1,False,1,2024-02-01,23
5077,Refactor Futility Margin Formula,FauziAkram,2024-02-26 18:43:31+00:00,1,1,3,False,0,2024-02-01,2
5076,Simplify Time Management,FauziAkram,2024-02-26 16:27:29+00:00,1,1,1,False,0,2024-02-01,2
5074,Update Actions to Node20,Disservin,2024-02-25 10:23:03+00:00,3,3,1,False,6,2024-02-01,6
5073,Restore development,Disservin,2024-02-24 19:41:43+00:00,1,1,1,False,5,2024-02-01,2
5072,Make binaries executable again,Disservin,2024-02-24 19:32:32+00:00,1,0,1,False,5,2024-02-01,1
5070,update the WDL model,robertnurnberg,2024-02-24 16:57:02+00:00,3,3,1,False,5,2024-02-01,6
5069,Update Top Cpu Contributors,Disservin,2024-02-24 16:56:07+00:00,104,85,1,False,5,2024-02-01,189
5068,Expose EvalFileSmall option for small net,Disservin,2024-02-24 10:58:02+00:00,6,10,1,False,5,2024-02-01,16
5067,Simplification of TM declaration of timeLeft;  and improvement of timeleft max() function,TierynnB,2024-02-23 10:21:19+00:00,7,7,1,False,4,2024-02-01,14
5065,Tm change 2,TierynnB,2024-02-23 00:57:24+00:00,14,7,19,False,4,2024-02-01,21
5064,Time Management Simplification,FauziAkram,2024-02-22 19:42:06+00:00,1,2,1,False,3,2024-02-01,3
5063,Stockfish 16.1 release candidate,Disservin,2024-02-22 06:53:34+00:00,1,1,1,False,3,2024-02-01,2
5062,Simplify IIR,gahtan-syarif,2024-02-21 20:32:38+00:00,3,5,2,False,2,2024-02-01,8
5061,Document TT code more,Disservin,2024-02-21 18:25:43+00:00,38,20,1,False,2,2024-02-01,58
5059,Assorted cleanups,FauziAkram,2024-02-19 17:20:50+00:00,30,31,9,False,0,2024-02-01,61
5058,Fix fishtest related issue,peregrineshahin,2024-02-18 17:53:13+00:00,1,1,1,False,6,2024-02-01,2
5057,Simplify PV node reduction,cj5716,2024-02-17 03:06:44+00:00,1,1,1,False,5,2024-02-01,2
5056,Update default main net to nn-b1a57edbea57.nnue,linrock,2024-02-16 15:44:10+00:00,1,1,1,False,4,2024-02-01,2
5055,Simplify TT PV reduction,cj5716,2024-02-15 13:19:08+00:00,2,2,1,False,3,2024-02-01,4
5054,Remove penalty for quiet ttMove that fails low,gahtan-syarif,2024-02-15 13:03:45+00:00,0,7,3,False,3,2024-02-01,7
5053,Use node counting to early stop search,Disservin,2024-02-14 21:04:42+00:00,21,0,1,False,2,2024-02-01,21
5052,Cleanup TimeManagement - Unnecessarily min; max & clamp executions everytime,TierynnB,2024-02-14 01:14:52+00:00,9,9,26,False,2,2024-02-01,18
5050,VVLTC search tune,XInTheDark,2024-02-13 23:15:02+00:00,32,32,1,False,1,2024-02-01,64
5049,remove quiet ttMove extensions,gahtan-syarif,2024-02-11 01:14:22+00:00,0,5,1,False,6,2024-02-01,5
5048,Fix a couple of inefficiencies with std::unordered_map used for voting.,mstembera,2024-02-11 00:37:10+00:00,4,6,1,False,6,2024-02-01,10
5047,Adjust best value in main search depending on depth.,Vizvezdenec,2024-02-10 17:20:25+00:00,5,0,1,False,5,2024-02-01,5
5046,Assorted cleanups,Disservin,2024-02-10 13:07:21+00:00,25,39,5,False,5,2024-02-01,64
5045,Removed unnecessary assignments. ,GoldenRare,2024-02-10 12:44:40+00:00,11,11,7,False,5,2024-02-01,22
5044,Update CI actions,Disservin,2024-02-10 10:33:57+00:00,7,7,1,False,5,2024-02-01,14
5042,Fix a crash bug when allocating an aligned transformer buffer.,mstembera,2024-02-08 21:59:24+00:00,6,7,1,False,3,2024-02-01,13
5041,Simplify away check extension,XInTheDark,2024-02-08 11:26:29+00:00,0,4,1,False,3,2024-02-01,4
5040,Simplify opponent movecount reduction,gahtan-syarif,2024-02-08 10:25:55+00:00,1,4,1,False,3,2024-02-01,5
5039,Tweak beta update formula + Tuning,FauziAkram,2024-02-07 17:25:17+00:00,33,33,4,False,2,2024-02-01,66
5038,Simplifying the verification rule,FauziAkram,2024-02-07 10:41:06+00:00,1,1,1,False,2,2024-02-01,2
5037,Remove simple eval,cj5716,2024-02-07 09:44:17+00:00,9,15,1,False,2,2024-02-01,24
5036,Tweak capture scoring for move ordering.,locutus2,2024-02-07 09:14:46+00:00,4,4,1,False,2,2024-02-01,8
5035,Refactor the CI workflows,Disservin,2024-02-04 20:22:41+00:00,612,622,1,False,6,2024-02-01,1234
5032,Cleanup / Rename Variable,FauziAkram,2024-02-04 10:08:53+00:00,16,19,5,False,6,2024-02-01,35
5029,VVLTC search tune,XInTheDark,2024-02-03 10:11:22+00:00,40,45,2,False,5,2024-02-01,85
5028,Simplify LMR condition,gab8192,2024-02-03 08:51:10+00:00,1,2,1,False,5,2024-02-01,3
5027,Introduce Triple Extensions,Viren6,2024-02-01 18:53:01+00:00,5,10,2,False,3,2024-02-01,15
5026,Verification Formula Simplification,FauziAkram,2024-01-31 22:59:36+00:00,1,1,1,False,2,2024-01-01,2
5025,Add Apple Silicon Runners to CI,Disservin,2024-01-31 21:47:33+00:00,77,8,1,False,2,2024-01-01,85
5021,Simplify the extension formula in the case of `cutNode`,FauziAkram,2024-01-27 18:58:59+00:00,1,1,1,False,5,2024-01-01,2
5020,Fix depth 0 output,Disservin,2024-01-27 18:31:07+00:00,66,79,1,False,5,2024-01-01,145
5018,Simplify array initializations,Disservin,2024-01-27 10:11:52+00:00,32,31,1,False,5,2024-01-01,63
5016,sample fewer hash table entries to speedup hashfull calculation,bftjoe,2024-01-26 15:02:51+00:00,2,4,1,False,4,2024-01-01,6
5015,Use ttPv in depth condition of singular extensions,Viren6,2024-01-26 11:35:12+00:00,1,1,1,False,4,2024-01-01,2
5014,Move OnChange callback in Option ctors,wcdbmv,2024-01-26 10:56:51+00:00,6,5,1,False,4,2024-01-01,11
5013,Do more double extensions.,Vizvezdenec,2024-01-25 20:26:10+00:00,1,1,1,False,3,2024-01-01,2
5008,Move perft out of search,Disservin,2024-01-25 10:56:37+00:00,77,38,1,False,3,2024-01-01,115
5006,Simplify history update formula,FauziAkram,2024-01-24 11:44:48+00:00,1,1,1,False,2,2024-01-01,2
5005,Unbiased,windfishballad,2024-01-23 13:11:40+00:00,16,4,3,False,1,2024-01-01,20
5004,Removed a restriction,FauziAkram,2024-01-23 10:41:12+00:00,0,1,1,False,1,2024-01-01,1
5003,VLTC search tuning,XInTheDark,2024-01-21 00:50:46+00:00,39,39,3,False,6,2024-01-01,78
5002,update the WDL model,robertnurnberg,2024-01-20 18:18:21+00:00,9,12,1,False,5,2024-01-01,21
5001,Refactor get_best_thread,peregrineshahin,2024-01-20 07:16:26+00:00,38,21,1,False,5,2024-01-01,59
5000,Reduce futility_margin further when improving,rn5f107s2,2024-01-19 06:51:21+00:00,3,2,1,False,4,2024-01-01,5
4999,Refactor reduction conditions,Viren6,2024-01-19 04:57:24+00:00,6,7,2,False,4,2024-01-01,13
4995,Refactor NativeThread start_routine,Disservin,2024-01-17 22:03:23+00:00,9,8,1,False,2,2024-01-01,17
4994,Modify ttPv Reduction,Viren6,2024-01-17 14:56:54+00:00,4,8,1,False,2,2024-01-01,12
4993,Remove threatenedRook ByPawn,FauziAkram,2024-01-16 10:29:47+00:00,1,1,1,False,1,2024-01-01,2
4992,Unify redundant code for correcting unadjustedStaticEval,pb00068,2024-01-15 14:33:40+00:00,8,35,5,False,0,2024-01-01,43
4991,Fix dotprod detection,Torom,2024-01-15 12:16:42+00:00,1,1,1,False,0,2024-01-01,2
4990,Prove mated-in scores.,peregrineshahin,2024-01-15 08:40:10+00:00,70,25,1,False,0,2024-01-01,95
4989,Prove mated-in scores.,peregrineshahin,2024-01-15 06:53:36+00:00,55,23,1,False,0,2024-01-01,78
4988,gh test,Disservin,2024-01-15 06:45:22+00:00,1,1,1,False,0,2024-01-01,2
4987,Prove mated-in scores,peregrineshahin,2024-01-15 06:13:17+00:00,55,23,1,False,0,2024-01-01,78
4986,Prove mated-in scores.,peregrineshahin,2024-01-15 04:24:06+00:00,55,23,1,False,0,2024-01-01,78
4985,Update installation guide links in CONTRIBUTING.md,Disservin,2024-01-14 19:33:09+00:00,4,4,1,False,6,2024-01-01,8
4982,Remove global TB variables from search ,Disservin,2024-01-14 13:46:49+00:00,89,75,1,False,6,2024-01-01,164
4980,Add information about ignoreRevsFile to CONTRIBUTING.md,Disservin,2024-01-13 20:35:16+00:00,10,0,1,False,5,2024-01-01,10
4979,Remove the dependency on a Worker from evaluate,Disservin,2024-01-13 19:27:44+00:00,29,44,4,False,5,2024-01-01,73
4977,Remove threatenedQueen ByPawn ,FauziAkram,2024-01-11 10:28:12+00:00,0,1,1,False,3,2024-01-01,1
4976,Prove mated-in scores.,peregrineshahin,2024-01-11 04:11:13+00:00,49,15,1,False,3,2024-01-01,64
4975,Simplify bad quiets,mstembera,2024-01-09 23:08:01+00:00,5,13,1,False,1,2024-01-01,18
4974,Remove some outdated SIMD functions,mstembera,2024-01-09 21:19:36+00:00,5,68,1,False,1,2024-01-01,73
4972,Update default main net to nn-baff1edbea57.nnue,linrock,2024-01-08 06:31:57+00:00,1,1,1,False,0,2024-01-01,2
4971,Cleanup Evalfile handling,Disservin,2024-01-07 22:15:59+00:00,49,32,1,False,6,2024-01-01,81
4970,Bad Quiets,mstembera,2024-01-07 03:37:53+00:00,41,8,1,False,6,2024-01-01,49
4969,Add .git-blame-ignore-revs,Disservin,2024-01-06 18:44:47+00:00,7,0,1,False,5,2024-01-01,7
4968,Refactor Global Variables,Disservin,2024-01-06 15:57:25+00:00,1175,976,32,False,5,2024-01-01,2151
4967,Tweak usage of correction history.,Vizvezdenec,2024-01-06 04:45:34+00:00,8,4,1,False,5,2024-01-01,12
4966,Remove unneeded operator overload macros,miguel-l,2024-01-05 13:12:25+00:00,3,20,1,False,4,2024-01-01,23
4965,Fix some comments in tbprobe.cpp,PedanticHacker,2024-01-05 01:55:18+00:00,281,269,3,False,4,2024-01-01,550
4964,Changing the sliding_attack function to constexpr,FauziAkram,2024-01-05 00:32:57+00:00,1,1,1,False,4,2024-01-01,2
4963,Platform-Specific Check in aligned_large_pages_alloc,FauziAkram,2024-01-04 23:31:13+00:00,2,0,1,False,3,2024-01-01,2
4961,Remove a redundant int cast ,FauziAkram,2024-01-03 14:37:26+00:00,1,1,1,False,2,2024-01-01,2
4960,Use type aliases instead of enums for Value types,Disservin,2024-01-03 07:42:53+00:00,60,73,4,False,2,2024-01-01,133
4959,Update tbprobe.cpp (typo),RainRat,2024-01-03 07:02:03+00:00,1,1,1,False,2,2024-01-01,2
4958,Refactor Move enum to a class,Disservin,2024-01-02 11:13:12+00:00,238,219,2,False,1,2024-01-01,457
4957,Modify ttPV Reduction,Viren6,2024-01-02 03:10:34+00:00,1,1,2,False,1,2024-01-01,2
4956,Retire Limits & Time global variables,Disservin,2024-01-01 14:00:28+00:00,57,55,1,False,0,2024-01-01,112
4955,Simplification of partial_insertion_sort formula,FauziAkram,2024-01-01 13:49:08+00:00,1,1,1,False,0,2024-01-01,2
4954,Update copyright year,Disservin,2024-01-01 11:42:12+00:00,46,46,1,False,0,2024-01-01,92
4953,Silence security alert warning about infinite loop,Disservin,2024-01-01 01:26:24+00:00,1,1,1,False,0,2024-01-01,2
4952,Tweak static eval history update.,locutus2,2023-12-31 17:56:14+00:00,99,26,9,False,6,2023-12-01,125
4951,Lower MultiPV max to MAX_MOVES,bftjoe,2023-12-31 08:17:00+00:00,1,1,3,False,6,2023-12-01,2
4950,Introduce static evaluation correction history,Vizvezdenec,2023-12-31 07:16:35+00:00,98,26,8,False,6,2023-12-01,124
4949,Change inline to constexpr,FauziAkram,2023-12-31 00:46:03+00:00,1,1,1,False,6,2023-12-01,2
4948,Simplification in the improving formula,FauziAkram,2023-12-30 16:27:46+00:00,2,3,1,False,5,2023-12-01,5
4947,Introduce static evaluation correction history. ,Vizvezdenec,2023-12-30 13:29:42+00:00,61,14,5,False,5,2023-12-01,75
4946,Introduce static evaluation correction history.,Vizvezdenec,2023-12-30 13:13:20+00:00,46,13,1,False,5,2023-12-01,59
4945,Reformat some comments,FauziAkram,2023-12-30 12:35:16+00:00,37,37,12,False,5,2023-12-01,74
4944,Fix scores from reverse futility pruning,peregrineshahin,2023-12-30 10:42:33+00:00,1,1,1,False,5,2023-12-01,2
4943,Time management simplification,FauziAkram,2023-12-29 00:36:21+00:00,1,1,1,False,4,2023-12-01,2
4942,Update big net to nn-b1e55edbea57.nnue,linrock,2023-12-28 20:44:23+00:00,1,1,1,False,3,2023-12-01,2
4941,Change the improving logic,FauziAkram,2023-12-28 14:25:46+00:00,3,4,1,False,3,2023-12-01,7
4940,Small simplification,FauziAkram,2023-12-28 11:07:45+00:00,1,2,1,False,3,2023-12-01,3
4938,Error sorry,BestV-Fish,2023-12-27 15:28:04+00:00,15,12,5,False,2,2023-12-01,27
4937,Reordering the reduction formulas,FauziAkram,2023-12-27 13:46:31+00:00,9,9,1,False,2,2023-12-01,18
4936,Reordering the reduction formulas,FauziAkram,2023-12-27 12:47:30+00:00,13,13,1,False,2,2023-12-01,26
4935,Refactor qsearch bestvalue adjustment,FauziAkram,2023-12-26 17:29:42+00:00,3,3,2,False,1,2023-12-01,6
4934,Adjust value returned after TT cutoff.,Vizvezdenec,2023-12-24 17:39:13+00:00,1,1,2,False,6,2023-12-01,2
4933,Fix mates from probCut,peregrineshahin,2023-12-22 14:52:11+00:00,4,3,1,False,4,2023-12-01,7
4930,Tweaking quiet move bonus,FauziAkram,2023-12-20 14:36:24+00:00,2,2,1,False,2,2023-12-01,4
4928,Adjust returned value in qsearch at fail high.,Vizvezdenec,2023-12-18 17:38:28+00:00,3,0,1,False,0,2023-12-01,3
4927,Update Makefile for Android x86-64 Builds,topse,2023-12-18 14:09:45+00:00,9,0,4,False,0,2023-12-01,9
4926,Change abs to std::abs,FauziAkram,2023-12-18 13:31:27+00:00,20,16,10,False,0,2023-12-01,36
4923,Time Management Parameter Improvement,FauziAkram,2023-12-15 11:38:04+00:00,9,9,2,False,4,2023-12-01,18
4922,Tweak stand pat usage in qsearch.,Vizvezdenec,2023-12-14 22:56:30+00:00,10,5,1,False,3,2023-12-01,15
4921,6commits231214 --> master,Joachim26,2023-12-14 19:10:43+00:00,4682,42,302,False,3,2023-12-01,4724
4920,update WDL model and normalize eval dynamically,robertnurnberg,2023-12-14 09:01:47+00:00,57,49,3,False,3,2023-12-01,106
4919,Update smallnet to nn-baff1ede1f90.nnue with wider eval range,linrock,2023-12-13 18:10:23+00:00,297,198,2,False,2,2023-12-01,495
4918,Remove UCI_AnalyseMode option,XInTheDark,2023-12-13 11:06:59+00:00,0,1,1,False,2,2023-12-01,1
4917,Removal of SlowMover Option,FauziAkram,2023-12-12 13:52:18+00:00,0,6,2,False,1,2023-12-01,6
4916,Tweak stand pat usage in qsearch.,Vizvezdenec,2023-12-12 06:45:00+00:00,9,4,1,False,1,2023-12-01,13
4915,Dual NNUE with L1-128 smallnet,linrock,2023-12-11 18:13:16+00:00,297,198,1,False,0,2023-12-01,495
4914,Fix action deprecation warning,Disservin,2023-12-10 22:41:24+00:00,1,2,1,False,6,2023-12-01,3
4913,Add loongarch64 support,KatyushaScarlet,2023-12-10 15:09:04+00:00,12,2,2,False,6,2023-12-01,14
4912,Search parameters tune at VLTC,XInTheDark,2023-12-10 01:44:54+00:00,39,39,1,False,6,2023-12-01,78
4910,Introduce dual NNUE evaluation,XInTheDark,2023-12-08 13:19:47+00:00,398,246,7,False,4,2023-12-01,644
4909,Change abs to std::abs in evaluate.cpp,fffelix-huang,2023-12-07 20:13:58+00:00,7,5,2,False,3,2023-12-01,12
4908,Simplify the code to get the native flags,ppigazzini,2023-12-06 17:21:15+00:00,3,4,1,False,2,2023-12-01,7
4906,Remove eval >= beta condition for null move search,linrock,2023-12-05 23:07:47+00:00,1,1,1,False,1,2023-12-01,2
4905,Remove moveMalus,TarasVuk,2023-12-05 14:43:16+00:00,3,6,1,False,1,2023-12-01,9
4904,"Revert ""Temporarily disable CI include checks""",Disservin,2023-12-05 10:50:14+00:00,2,3,1,False,1,2023-12-01,5
4903,Add seldepth update in qsearch,peregrineshahin,2023-12-05 10:40:44+00:00,4,0,1,False,1,2023-12-01,4
4901,Remove cutNode condition,FauziAkram,2023-12-04 10:14:56+00:00,2,2,1,False,0,2023-12-01,4
4900,Update the GitHub workflows,ppigazzini,2023-12-03 15:11:56+00:00,24,24,1,False,6,2023-12-01,48
4899,Temporarily disable CI include checks,UniQP,2023-12-03 12:40:29+00:00,3,2,1,False,6,2023-12-01,5
4898,[RFC] [WIP] Dual net NNUE,mstembera,2023-12-03 02:30:37+00:00,287,196,4,False,6,2023-12-01,483
4897,Tweak return value in futility pruning,lonfom169,2023-12-01 14:18:51+00:00,1,1,1,False,4,2023-12-01,2
4896,Remove recaptures stage in qsearch,cj5716,2023-12-01 01:19:31+00:00,6,12,1,False,4,2023-12-01,18
4895,Skip LMR for 2nd move at the root only,TarasVuk,2023-11-29 17:31:58+00:00,1,1,1,False,2,2023-11-01,2
4894,Extend by two if the side to move has only one legal move,TarasVuk,2023-11-29 13:33:21+00:00,2,2,2,False,2,2023-11-01,4
4893,Use a simple depth instead of depth + 1,FauziAkram,2023-11-29 10:49:05+00:00,4,4,1,False,2,2023-11-01,8
4892,Simplify movegen,cj5716,2023-11-29 10:32:54+00:00,4,10,2,False,2,2023-11-01,14
4891,Simplify `perft()`.,Beanie496,2023-11-28 22:01:40+00:00,1,1,1,False,1,2023-11-01,2
4890,Update movepick.cpp,Joap-Filho,2023-11-28 18:41:28+00:00,0,18,1,False,1,2023-11-01,18
4889,Update Commits.cpp,Joap-Filho,2023-11-28 18:37:29+00:00,0,18,1,False,1,2023-11-01,18
4888,Simplifying DOD,FauziAkram,2023-11-28 11:25:24+00:00,1,1,1,False,1,2023-11-01,2
4887,Simplifying DOD,FauziAkram,2023-11-28 11:20:33+00:00,1,1,2,False,1,2023-11-01,2
4886,Simplify move history reduction,XInTheDark,2023-11-28 01:27:53+00:00,1,1,1,False,1,2023-11-01,2
4884,Remove a not needed condition,FauziAkram,2023-11-25 11:55:31+00:00,1,1,1,False,5,2023-11-01,2
4883,Simplify history update.,locutus2,2023-11-23 21:21:15+00:00,4,4,1,False,3,2023-11-01,8
4882,Fix in TB without TB.,peregrineshahin,2023-11-20 06:00:44+00:00,36,19,1,False,0,2023-11-01,55
4881,Skip early pruning in singular search,TarasVuk,2023-11-17 14:50:03+00:00,14,11,1,False,4,2023-11-01,25
4880,Remove doEvenDeeperSearch,FauziAkram,2023-11-17 11:09:54+00:00,1,4,1,False,4,2023-11-01,5
4879,Improve comments / Cleanup,FauziAkram,2023-11-16 18:22:08+00:00,38,45,9,False,3,2023-11-01,83
4877,Fix undefined behavior in search.,locutus2,2023-11-16 07:49:47+00:00,6,1,1,False,3,2023-11-01,7
4876,depth - 1 to newDepth,FauziAkram,2023-11-16 00:16:24+00:00,1,1,2,False,3,2023-11-01,2
4875,CI updates,vondele,2023-11-15 20:17:59+00:00,2,12,1,False,2,2023-11-01,14
